user,trd_times,total_count,B_out,C_in,out_count,in_count
U4BB22F,46,-61204.850000000006,46,0,189142.69,127937.84
U445E2D,46,-1880.7900000000002,45,0,4899.11,3018.3199999999997
U070D5C,46,2050.9900000000016,46,0,42686.01,44737.0
U132941,46,-583.7300000000009,21,0,12225.72,11641.99
U254354,46,-2117.52,11,0,4588.11,2470.59
U32C8DE,46,-51.709999999999724,46,0,10737.74,10686.029999999999
U348100,46,-3652.3,46,0,19772.299999999996,16120.0
U0FFB28,46,6580.860000000001,45,0,54190.340000000004,60771.200000000004
U0C83E8,46,-85092.43999999999,1,0,110952.1,25859.66
U25C582,46,1381.6899999999987,5,0,33380.3,34761.99
U535214,46,-799.7900000000004,46,0,15680.98,14881.19
U45F2F7,46,2709.3599999999997,46,0,531.5,3240.8599999999997
U536409,45,23424.5,0,0,7578.3499999999985,31002.85
U371BA9,45,-734.5499999999997,45,0,7956.99,7222.4400000000005
U296CA0,45,-10641.42,39,0,26154.42,15513.0
U41D769,45,-4666.009999999718,0,0,3358490.4699999997,3353824.46
U2F7827,45,1041.6,45,0,2829.9100000000008,3871.51
U2556B0,45,2713.459999999999,0,0,17827.03,20540.489999999998
U472003,45,-519.7400000000001,45,0,11319.74,10800.0
U22BFAB,45,-11721.780000000002,6,0,173271.23,161549.45
U4D92F3,45,-12279.65,45,0,44741.00000000001,32461.35
U1795B1,45,-4851.29,45,0,17111.019999999997,12259.73
U0326EA,45,3326.0299999999997,18,0,6389.21,9715.24
U4364FF,45,199.88999999999305,2,0,273400.8,273600.69
U13EE8C,45,131.26999999999992,45,0,1045.18,1176.4499999999998
U509188,45,-4814.73,45,0,68790.25,63975.520000000004
U4CDA8D,45,2088.620000000001,45,0,1632.38,3721.0
U073FBC,45,-3158.0699999999997,45,0,7765.03,4606.96
U1C69AC,45,-1256.5799999999995,0,0,160729.90000000002,159473.32
U123E87,45,-457.43000000000063,35,0,37277.69999999999,36820.270000000004
U2ACFEA,45,11153.929999999993,4,0,315099.75,326253.68
U220294,44,764.6200000000001,44,0,1685.8599999999997,2450.48
U386AA0,44,-29.280000000000086,44,0,788.28,759.0
U17E7FE,44,39112.59000000001,43,0,28690.409999999993,67803.0
U3299AB,43,-7601.0,43,0,125261.0,117660.0
U06D8FB,43,-16734.969999999998,14,0,29505.739999999998,12770.77
U1AE494,43,2115.2699999999986,24,0,103965.13999999998,106080.41
U4A3D5E,43,6234.879999999999,43,0,5252.07,11486.949999999999
U06D8AF,43,6582.529999999999,43,0,4588.57,11171.1
U36A514,43,-8916.239999999998,40,1,16727.709999999995,7811.469999999999
U3F79A3,43,984.3000000000011,4,0,18822.33,19806.63
U0C7966,43,2586.9799999999996,43,0,5651.089999999998,8238.070000000002
U5421B9,43,7.0799999999998136,43,0,32713.56000000001,32720.640000000003
U4EA1F2,43,-2608.6099999999988,43,0,16628.609999999997,14020.0
U3C72E9,43,22.340000000000455,2,0,12654.69,12677.03
U05854E,43,-7306.020000000004,8,0,95026.53,87720.51000000001
U05A1FA,43,-307.7600000000024,43,0,17537.719999999998,17229.96
U44647D,43,7152.339999999999,43,0,13697.29,20849.63
U11F0EB,43,-555.5700000000725,8,0,340699.47,340143.8999999999
U0630D3,42,-2221.73,36,0,7117.039999999998,4895.3099999999995
U0AB10E,42,-3540.99,33,0,8955.19,5414.2
U13A104,42,1343.4999999999995,42,0,4031.2900000000004,5374.79
U4E9351,42,-1373.2300000000005,42,0,28564.420000000002,27191.19
U12FF85,42,24791.240000000005,3,0,254105.46000000002,278896.7
U50CD58,42,-93.75999999999976,10,0,10363.29,10269.529999999999
U2F1082,42,1315.840000000001,42,0,7414.070000000001,8729.91
U52E395,42,69558.37999999999,3,0,359634.64,429193.02
U39DFA5,42,1723.6300000000003,42,0,6158.73,7882.360000000001
U33E8BA,42,-1517.79,42,0,3359.0200000000004,1841.23
U1A4E59,42,-188.68000000000006,38,0,2993.9899999999993,2805.31
U4C32C0,42,-6386.89,42,0,37182.67,30795.78
U40AFDF,42,1915.0200000000027,42,0,40587.9,42502.92
U3D2F97,42,-537.4199999999983,42,0,119667.0,119129.58
U01BFFB,42,9540.490000000003,42,0,28768.650000000005,38309.13999999999
U3F6A46,41,583.41,10,0,1862.5899999999997,2446.0
U423DDF,41,137.2999999999998,41,0,3482.6099999999997,3619.91
U38DB6A,41,2908.64,39,0,3658.78,6567.42
U205D8D,41,388.34999999999945,6,0,26127.2,26515.55
U35AF29,41,122113.49,4,0,181409.78,303523.27
U454E9C,41,-39674.24000000001,0,0,283095.3,243421.06
U4925B9,41,-15000.999999999995,41,0,62121.54000000001,47120.54000000001
U53614B,41,-8.769999999999937,41,0,1414.0200000000007,1405.25
U31ED3A,41,-2675.8600000000024,30,0,20990.18,18314.319999999996
U1CF949,41,-619.1099999999993,41,0,13039.71,12420.6
U1CC174,41,29322.04,40,1,23451.3,52773.34
U44D70B,41,-10181.980000000001,16,0,27965.09,17783.11
U323503,41,386.9399999999999,26,0,8590.389999999994,8977.33
U509490,41,-177.58999999999975,41,0,2062.8399999999997,1885.25
U544E76,41,10031.729999999998,33,2,41066.3,51098.03
U169592,41,67678.83999999998,25,16,33486.399999999994,101165.24
U27CF4D,41,2801.850000000013,9,0,276521.1,279322.94999999995
U201B7F,40,2384.5599999999995,25,0,25897.9,28282.46
U3753C6,40,-26683.31,40,0,110994.31,84311.0
U1EE33A,40,3136.910000000001,12,0,5246.5,8383.41
U12C8C3,40,-901.3899999999976,40,0,44666.869999999995,43765.479999999996
U096D72,40,502.02,36,0,9055.02,9557.04
U02FCFB,40,1796.7899999999995,8,0,16866.64,18663.43
U23509C,40,-9287.3,35,0,66381.76000000001,57094.46
U3812E1,40,-706.1099999999994,40,0,2694.7900000000004,1988.68
U0F4DC3,40,-2646.9499999999994,10,0,10181.15,7534.2
U0310B8,40,-2352.1400000000003,37,0,2432.5600000000004,80.42
U15F18D,40,1594.6899999999987,19,0,50235.52,51830.21000000001
U17982B,40,390.5000000000001,38,0,735.3899999999999,1125.89
U372191,40,-31566.559999999998,13,0,311935.4,280368.84
U367CD5,40,-556.3900000000003,40,0,24165.28,23608.890000000003
U3EA987,40,11017.0,8,32,5940.0,16957.0
U10B3D0,40,-5853.219999999999,40,0,17841.530000000002,11988.31
U39ECE6,39,-233.68,2,0,1730.2999999999997,1496.62
U26EE65,39,-19078.829999999994,39,0,19578.829999999994,500.0
U175C5C,39,152.94000000000324,20,1,98776.14000000001,98929.08
U35D501,39,1.2434497875801753e-13,39,0,1218.0600000000002,1218.06
U18DD90,39,930.6399999999994,1,0,23922.7,24853.34
U4D7ECC,39,-15178.8,39,0,60008.8,44830.0
U39AE28,39,-9434.850000000002,39,0,15619.89,6185.04
U349431,39,-436.5999999999984,38,0,16996.95,16560.35
U1A7C59,39,277.7299999999998,39,0,12922.269999999997,13200.0
U0D42B0,39,19782.149999999998,10,4,40496.61,60278.76
U0970C4,39,-153999.33000000002,0,0,262849.2,108849.87
U1DE939,39,16.729999999981374,0,0,362750.0,362766.73
U1B2B83,39,2832.2,21,0,12516.299999999994,15348.5
U421DDD,39,2590.8000000000056,0,1,66799.24,69390.04
U139841,39,-1750.25,39,0,70380.70000000001,68630.45
U417787,39,267609.6900000001,25,0,5117445.36,5385055.05
U1DA0FC,38,765.3599999999997,6,0,65027.0,65792.36
U036DC2,38,752.2900000000018,14,0,56281.14000000001,57033.43
U016F7C,38,978.9699999999939,0,0,195979.0,196957.97
U3F6F39,38,-107.21000000000276,38,0,75823.87,75716.66
U096357,38,-348.6099999999999,38,0,3777.1100000000006,3428.5
U3A6FE8,38,-30105.200000000008,38,0,53594.1,23488.9
U1E9B68,38,5.749999999999801,2,0,5391.910000000001,5397.66
U04BE41,38,556.8300000000008,17,0,23232.99,23789.82
U2BFB3F,38,93.61000000000013,38,0,2092.45,2186.06
U4AC4A8,38,1227.7400000000011,0,0,13884.3,15112.039999999999
U0162A8,38,-1325.4500000000032,25,0,81254.58,79929.12999999999
U076DD3,38,617.0300000000007,9,0,10311.0,10928.03
U1AC7C9,38,188.59000000001106,0,0,187250.0,187438.59
U500247,38,732.5,38,0,19289.66,20022.16
U24ABBF,38,-464.23999999999995,35,3,5608.4900000000025,5144.25
U1D876C,38,-172.84999999999982,38,0,13834.279999999997,13661.429999999998
U07DC6D,38,95.58999999999997,38,0,664.8,760.39
U018A04,37,-1369.8500000000001,37,0,5931.85,4562.0
U044865,37,2546.38,37,0,1073.62,3620.0
U155164,37,965.9700000000005,37,0,9260.669999999998,10226.64
U4108C9,37,7840.48,14,0,45540.92,53381.399999999994
U057FA3,37,-869.9900000000001,36,0,4373.430000000001,3503.4400000000005
U478C85,37,-857.7999999999993,17,0,15857.81,15000.01
U5204F0,37,1198.810000000005,5,0,608172.18,609370.99
U4D4F90,37,-25586.5,0,0,3355000.0,3329413.5
U158946,37,8420.070000000003,11,0,57450.56999999999,65870.64
U0A97E8,37,-81.56000000000004,37,0,5030.179999999999,4948.62
U36D138,37,-13529.42,34,0,21529.5,8000.08
U4C6B4A,37,94.84999999999994,0,0,6836.319999999999,6931.17
U0B14A5,37,1137.3600000000006,24,0,14524.55,15661.91
U2D5D8A,37,-89.71000000000002,36,0,994.2199999999998,904.51
U2A36DC,37,-7104.120000000001,4,8,18429.090000000004,11324.97
U11F8D9,37,-1415.47,13,0,25383.329999999994,23967.86
U017783,37,3910.250000000002,37,0,14195.489999999998,18105.739999999998
U413A2E,37,-12173.960000000001,37,0,16123.96,3950.0
U0D6EC1,37,638.1000000000007,13,0,16669.620000000003,17307.72
U2A831F,37,-25.520000000000095,22,0,2444.3500000000004,2418.83
U438084,37,-16197.8,37,0,48864.4,32666.6
U241EF5,37,3251.13,34,0,4434.82,7685.949999999999
U3C6A98,36,52044.52,5,0,132306.36000000002,184350.88
U4AA652,36,6559.22,36,0,21643.58,28202.8
U0C347C,36,-41767.41999999999,35,1,206865.58,165098.15999999997
U1CA48F,36,51.0,34,0,11251.0,11302.0
U3B59C0,36,2219.26,26,0,11497.869999999997,13717.130000000001
U44DBD6,36,-4310.659999999998,12,0,71648.73,67338.07
U06B758,36,-2900.0399999999995,0,0,10075.55,7175.51
U3A80A2,36,131860.0,24,12,41178.15,173038.15
U3DC197,36,1036.63,35,1,1770.55,2807.18
U43A963,36,-685.0199999999998,36,0,3921.9900000000002,3236.9700000000003
U113454,36,3700.0,36,0,41201.0,44901.0
U015BBD,36,1984.9899999999993,36,0,13633.01,15618.0
U3C0995,36,-2612.000000000001,33,1,73612.0,71000.0
U412211,36,-1130.529999999988,9,0,621480.54,620350.01
U4A75DC,36,-4127.459999999998,5,0,28713.94,24586.480000000003
U0BCD22,36,-41.59999999999995,36,0,2417.4799999999996,2375.88
U2E06D2,36,-1597.3400000000006,36,0,11297.339999999998,9700.0
U1193F6,36,-5267.580000000016,0,0,695000.0,689732.4199999999
U2C49B1,36,2328.419999999999,0,0,22493.62,24822.04
U13FFF1,36,-13799.979999999998,27,0,15399.839999999998,1599.86
U21CB50,36,-1687.7499999999695,0,0,634945.7899999998,633258.04
U137713,36,14021.16,35,1,33149.66,47170.82
U19C0D5,36,-1496.1100000000001,35,0,7492.32,5996.21
U51C720,35,-67.90999999999985,35,0,2305.6,2237.69
U3D3726,35,1232.4099999999999,15,0,2914.2,4146.610000000001
U2D2E3D,35,-3404.52,21,0,4507.5,1102.98
U2CD29E,35,-2224.9200000000033,33,0,33773.079999999994,31548.16
U10ACC2,35,-128.28000000000065,20,0,31100.360000000004,30972.079999999998
U4760AB,35,7643.670000000003,35,0,2635.11,10278.78
U22AA07,35,-552.6199999999999,35,0,7157.61,6604.99
U21F3E7,35,13984.750000000002,9,0,46249.23,60233.979999999996
U12D8E4,35,-10341.98,33,0,18077.149999999998,7735.17
U3BEB63,35,60.050000000000196,35,0,5196.29,5256.34
U1F54EA,35,1502.6500000000005,0,0,45258.030000000006,46760.67999999999
U24DE75,35,100.50999999999993,22,0,1153.74,1254.2499999999998
U140CF9,35,-606.96,17,0,11010.94,10403.98
U150391,35,8020.759999999989,35,0,102431.14000000001,110451.9
U0531E1,35,49004.94,27,8,10195.060000000001,59200.0
U4E3784,35,-2653.719999999998,9,0,74666.15000000001,72012.43
U22AAD6,35,-638.1699999999996,35,0,2610.6299999999997,1972.46
U3CA82B,34,-5802.2300000000005,14,0,34156.03999999999,28353.809999999998
U10D217,34,-274.29999999999177,12,0,108583.67000000001,108309.37
U27DC0C,34,73699.38,21,0,315430.93,389130.31
U2C3E28,34,-91703.59,33,0,127427.59999999999,35724.009999999995
U548AFC,34,-1309.9,31,0,8425.560000000001,7115.66
U3D9FF3,34,-8880.599999999991,3,0,177921.0,169040.40000000002
U4DA4EC,34,-1152.27,19,0,4345.52,3193.2500000000005
U0155EB,34,3499.8000000000006,6,0,1550.9699999999998,5050.77
U17654F,34,-5126.719999999999,34,0,82054.56999999999,76927.85
U059B45,34,-1114.63,34,0,1314.63,200.0
U013893,34,25524.550000000003,33,0,15592.660000000002,41117.21
U20A2A9,34,144.72000000000008,34,0,1077.71,1222.4300000000003
U46A1CA,34,-5930.869999999999,24,1,52334.37,46403.5
U285300,34,-1794.630000000001,12,0,34247.200000000004,32452.57
U4E85FA,34,2373.2199999999993,31,0,3285.5000000000005,5658.72
U0258E1,34,-1917.5,34,0,12582.439999999999,10664.939999999999
U287E4A,34,11978.809999999998,5,0,45751.13,57729.94
U1456D9,34,47.5599999999968,0,0,44165.68000000001,44213.24
U29124E,34,-303.38000000000034,0,0,10070.76,9767.38
U33AC65,34,-250.29999999999998,34,0,414.09999999999997,163.8
U303958,34,-4692.17,34,0,5616.83,924.6600000000001
U1146BA,34,1325.0300000000007,27,0,13284.6,14609.630000000001
U13560C,33,3585.0099999999998,33,0,4240.44,7825.450000000001
U54CB1B,33,-5031.16,33,0,10151.159999999998,5120.0
U379501,33,-2090.83,33,0,25587.49,23496.66
U15C834,33,201.92000000000007,32,1,279.2499999999999,481.16999999999996
U402ACF,33,-1781.8899999999999,33,0,13230.59,11448.7
U3547F6,33,-5105.039999999999,18,0,21177.36,16072.320000000002
U33AFC1,33,-8680.8,33,0,21280.800000000003,12600.0
U1FBB70,33,763.6000000000004,33,0,4536.399999999999,5300.0
U2A8974,33,144.71000000021468,0,0,1006944.7799999998,1007089.49
U0362ED,33,-1332.7700000000004,33,0,6362.5,5029.73
U0E4B57,33,3267.5899999999997,4,0,35219.229999999996,38486.82
U1764CB,33,-117.60999999999979,33,0,1350.8799999999999,1233.27
U0E6C4F,33,-3470.6499999999996,33,0,20192.45,16721.8
U4EFB8B,33,-1124.0600000000002,33,0,3949.360000000001,2825.3
U010A41,33,-4.2699999999997456,32,0,16380.380000000001,16376.11
U1E0DEE,33,23005.629999999997,10,0,94670.46,117676.09000000001
U082C14,33,-60853.98000000001,22,2,86427.09999999999,25573.120000000003
U2E056A,33,-1912.0399999999995,32,0,28911.850000000002,26999.81
U34A3A2,33,-3276.8599999999997,30,1,9184.03,5907.17
U1995CF,33,-1105.27,15,0,2418.4900000000002,1313.22
U0C3CAA,33,-2030.61,29,0,2530.5200000000004,499.90999999999997
U126B79,33,1891.29,33,0,1851.5400000000002,3742.83
U283FDE,33,6530.3099999999995,8,2,12451.999999999998,18982.309999999998
U4F7DBB,33,10776.569999999994,33,0,24944.92,35721.490000000005
U205095,33,-1255.3500000000001,33,0,4137.02,2881.67
U42C08B,32,-1963.18,32,0,2995.9600000000005,1032.78
U4FB285,32,-238.82000000000062,0,0,16899.65,16660.83
U178008,32,21616.0,32,0,59234.0,80850.0
U13ED7F,32,78.0699999999998,0,0,24887.949999999993,24966.020000000004
U226E4A,32,4751.949999999999,26,0,12392.070000000002,17144.02
U176AD1,32,3589.5099999999984,26,0,26708.07,30297.58
U1698F7,32,-2427.550000000003,32,0,62773.96,60346.41
U35AF8B,32,8628.16,32,0,15235.839999999997,23864.0
U48D517,32,10353.76,31,1,46374.9,56728.66
U1C80D7,32,-1110.6,32,0,4250.25,3139.6499999999996
U5177E2,32,-834.2399999999992,25,0,10823.519999999997,9989.280000000002
U420D71,32,-29.74000000000001,32,0,1416.74,1387.0
U0E5DF6,32,-342.90999999999997,27,0,1696.81,1353.9
U4B1E1B,32,7415.42,23,3,13397.0,20812.42
U03B482,32,-6180.3200000000015,7,0,22530.139999999996,16349.82
U03765B,32,8069.47,0,0,58200.0,66269.47
U12DFBA,32,-1164.12,32,0,1164.12,0.0
U51FAB0,32,7341.0,32,0,16028.0,23369.0
U1FAA50,32,-6742.0,32,0,161874.0,155132.0
U239F3A,31,-49.18000000000052,18,0,17358.41,17309.23
U1E6507,31,104.54000000000002,0,0,389.05,493.59000000000003
U03F0B3,31,-1523.5,31,0,14523.5,13000.0
U1E63A3,31,-21177.489999999998,31,0,48446.49,27269.0
U51BE9F,31,7180.9000000000015,14,0,117986.97,125167.87
U3991BF,31,-3576.260000000002,31,0,43576.26,40000.0
U4B958A,31,-23211.720000000005,31,0,78433.50999999998,55221.79
U2BA47D,31,-2228.7999999999993,31,0,30985.8,28757.0
U32F55B,31,-111.52000000000015,31,0,3225.66,3114.14
U072350,31,-6867.88,16,0,14839.92,7972.04
U0B822F,31,-1102.7900000000002,31,0,2074.59,971.8
U4003FE,31,26165.489999999998,3,9,28590.0,54755.49
U43667E,31,-280.72000000000247,31,0,92140.72,91860.0
U4BA4A8,31,-7123.110000000001,31,0,7322.110000000001,199.0
U179599,31,4453.0199999999995,10,21,14097.740000000002,18550.76
U31EAF1,31,1907.3999999999983,6,0,163176.05,165083.44999999995
U3B607D,30,-3312.1,0,0,19979.99,16667.89
U1373BF,30,127204.99999999997,29,1,50121.189999999995,177326.19
U2AC26A,30,-10090.42,22,0,15938.86,5848.4400000000005
U0CD1CF,30,-8.129999999999939,2,0,1449.21,1441.08
U4A25F2,30,-14064.230000000001,23,2,30883.560000000005,16819.33
U10A914,30,-790.4699999999999,19,3,3529.2999999999997,2738.83
U3CA2B2,30,36786.48999999999,30,0,2209.7500000000005,38996.24
U3DD5A9,30,-16640.55,0,0,41653.53,25012.98
U07F04D,30,338.66999999999996,0,0,1771.08,2109.75
U4A5AA9,30,-5091.119999999999,30,0,11431.829999999998,6340.71
U2D7004,30,20770.570000000007,2,0,351721.02,372491.59
U1D51E6,30,-2229.22,15,0,3194.1400000000003,964.9200000000001
U0F0CFF,30,2990.0300000000007,19,0,7492.42,10482.45
U3F8192,30,-4846.16,30,0,8134.28,3288.12
U44004F,30,3545.099999999999,30,0,9122.9,12668.0
U3ECD44,30,-17468.78,16,0,43191.78,25723.0
U0F443A,30,2443.4999999999254,1,0,626929.4799999999,629372.9800000001
U2F43D3,30,5837.0,30,0,113905.0,119742.0
U1385C0,30,7043.33,30,0,2366.67,9410.0
U461131,30,-1949.2200000000007,30,0,2601.890000000001,652.6700000000001
U286631,30,-15908.03,3,0,18884.600000000002,2976.57
U2952A3,30,935.1399999999944,9,0,251516.44,252451.58
U20422A,30,-4461.199999999999,30,0,25094.13,20632.93
U18193D,29,-67981.18000000001,21,8,82467.18000000001,14486.0
U2FD640,29,231036.18,21,0,11323.38,242359.56
U2A307B,29,12134.859999999997,29,0,10544.89,22679.75
U2DAC00,29,-637.2300000000005,29,0,4682.23,4045.0
U323E20,29,2.7200000000005815,0,0,5680.0,5682.72
U10C98F,29,-5453.009999999999,29,0,5454.009999999999,1.0
U3FB2B3,29,-19873.64,28,0,45962.020000000004,26088.38
U180F29,29,80424.01999999999,19,0,87107.72,167531.74
U1509ED,29,475.1799999999994,29,0,3357.11,3832.29
U423A15,29,-30119.190000000002,29,0,58574.32,28455.13
U189CD6,29,9015.150000000003,29,0,6658.26,15673.41
U4D67F8,29,281.65999999999985,29,0,7198.84,7480.5
U2572E4,29,-3785.12,28,1,7245.72,3460.6000000000004
U4CBDF4,29,1123.0,29,0,73349.91,74472.91
U079E03,29,-123.25000000000045,29,0,6621.579999999999,6498.33
U40B56A,29,-43681.46000000001,22,7,78345.61,34664.15
U3D2DD4,29,1864.1099999999997,29,0,3000.540000000001,4864.650000000001
U07FA40,29,-53.0,29,0,20013.0,19960.0
U205D2A,28,590.0600000000022,6,0,26756.649999999998,27346.71
U410BC3,28,14856.32,0,0,17267.91,32124.229999999996
U0E3140,28,0.0,28,0,14290.0,14290.0
U4C85DF,28,-382.04000000000053,28,0,2539.5,2157.46
U44FA9F,28,4911.92,17,0,6978.23,11890.15
U11BEA2,28,-17124.88,13,0,47931.51,30806.63
U1DD7A3,28,17033.29,27,0,26189.449999999997,43222.74
U322544,28,-1455.6999999999998,28,0,3951.5999999999995,2495.9
U1792FC,28,-131.31000000000017,19,0,3148.6600000000003,3017.35
U4F2786,28,-1094.1900000000005,7,0,28086.9,26992.71
U38AD78,28,-1183.9399999999987,28,0,19817.94,18634.0
U0F6CA6,28,2185.8600000000006,16,0,31646.2,33832.06
U2F15A7,28,238.5900000000005,20,0,76255.98000000001,76494.57
U483869,28,-105244.75,26,2,128198.36,22953.61
U1E85DB,28,-17113.649999999994,15,0,56393.0,39279.350000000006
U4829FE,28,-1259.0000000000007,1,0,12259.91,11000.91
U2B7B76,28,-4130.000000000002,28,0,65027.26,60897.26
U213ABE,28,-7326.0,28,0,40801.0,33475.0
U17F204,28,-31.539999999999736,28,0,23812.0,23780.459999999992
U3C5EEC,28,-44.69999999999945,28,0,12121.699999999999,12077.0
U41B22C,28,-299.3,28,0,662.4200000000001,363.12
U225FC2,28,-2894.6799999999994,27,0,9220.0,6325.320000000001
U04E9B9,28,-7996.489999999996,28,0,84273.84,76277.34999999999
U411802,28,0.0,28,0,70000.0,70000.0
U3892D6,28,-39258.99,27,0,46507.98,7248.99
U0C7DAE,28,-15044.419999999996,27,0,19444.429999999997,4400.01
U114BD7,28,-1453.830000000001,28,0,35429.450000000004,33975.619999999995
U0FF2A7,28,14987.689999999999,10,3,8456.31,23444.0
U2C694F,28,-4657.959999999999,28,0,24274.279999999995,19616.32
U5390D5,28,-6179.7800000000025,28,0,23212.04,17032.26
U499B6A,28,-1481.9800000000025,28,0,39044.740000000005,37562.76
U11FE89,27,793.710000000001,3,0,37609.15,38402.86
U2B3BBA,27,-8138.8600000000015,24,0,8144.490000000002,5.63
U37D5DF,27,-3988.3199999999997,27,0,65788.32,61800.0
U2FF81E,27,-3633.64,27,0,4567.2,933.56
U4B52F0,27,-301.82999999999987,6,0,4102.43,3800.6
U1FCD7E,27,-239.61000000000004,8,0,1289.3200000000002,1049.71
U43D11A,27,4229.74,9,0,22700.36,26930.1
U1A45FC,27,103.14999999999873,27,0,14486.85,14590.0
U0138C5,27,11918.64,27,0,51980.0,63898.64
U3F1EE9,27,77495.81,12,0,10572.43,88068.24
U43B4A7,27,0.0,0,0,7992.0,7992.0
U32334A,27,-10675.68,27,0,68289.66,57613.98
U3C7B0F,27,-84.44999999999982,26,0,4084.5000000000005,4000.05
U1759DE,27,-199999.40000000002,5,0,900553.15,700553.75
U41AEB0,27,2796.7799999999997,11,3,7169.670000000001,9966.449999999999
U502A57,27,-964.1399999999999,27,0,4940.79,3976.65
U010C56,27,-5340.2,27,0,14881.86,9541.66
U40C516,27,-1129.71,22,0,3734.29,2604.58
U0C6850,27,-3869.0,27,0,25269.0,21400.0
U07BE52,27,7783.0,27,0,8885.24,16668.239999999998
U121404,27,-4140.400000000001,27,0,10085.080000000002,5944.68
U389A68,26,2021.770000000001,26,0,3604.33,5626.1
U4A469B,26,-105151.32999999999,12,0,167914.17,62762.84
U343ED4,26,-4098.650000000001,26,0,12031.65,7933.0
U1964AF,26,-68.0,10,0,3709.89,3641.89
U0C1355,26,-5184.4400000000005,0,0,65574.58,60390.14
U1157D5,26,-5673.219999999999,21,0,5673.2699999999995,0.05
U415ED0,26,2945.189999999999,21,0,8324.0,11269.19
U031B2C,26,-783.0099999999998,26,0,2279.23,1496.22
U0E70B9,26,96.68000000000133,1,0,17027.849999999995,17124.529999999995
U2D7E33,26,-181.6500000000016,18,0,20834.500000000004,20652.85
U08FAAE,26,13890.08,26,0,13579.94,27470.02
U31DBC7,26,46494.06,25,0,548.47,47042.53
U094C1E,26,811.3,4,0,2044.0,2855.2999999999997
U503F4B,26,-41.45000000000073,0,0,8217.03,8175.58
U0BF340,26,6798.88,26,0,3737.1,10535.98
U28D99E,26,16492.03,26,0,37134.3,53626.33
U14F5DD,26,-3833.41,26,0,13496.41,9663.0
U4D1BE4,26,862.3199999999997,18,0,4858.9800000000005,5721.3
U379FC5,26,-1394.28,26,0,4826.33,3432.0499999999997
U20DA9B,26,268.75000000000006,26,0,2790.5299999999997,3059.28
U4C04F0,26,656.5099999999984,0,0,60232.990000000005,60889.5
U409DF8,26,561.7500000000005,26,0,3473.25,4035.0
U3A1AEA,26,-3291.3700000000003,26,0,3291.3700000000003,0.0
U155847,26,1014.1299999999997,26,0,2338.2799999999997,3352.41
U192810,25,2013.9999999999993,25,0,5458.179999999999,7472.179999999999
U4312B7,25,-8222.95,25,0,20661.379999999997,12438.43
U1ABB46,25,-205.77000000000226,0,0,124335.04,124129.27
U50FE69,25,-1454.4799999999996,25,0,9176.0,7721.52
U4100DB,25,-412.64,25,0,1323.9499999999998,911.3100000000001
U400E9D,25,8608.39000000004,3,0,571397.7,580006.0900000001
U26EFD8,25,-24820.399999999994,25,0,24860.399999999994,40.0
U4F008C,25,-44391.93999999999,18,1,153026.45,108634.51
U32C71F,25,-567.5400000000001,25,0,1178.4,610.86
U4B38EF,25,-1622.5800000000004,24,0,10394.27,8771.689999999999
U394594,25,-10875.86,25,0,14775.86,3900.0
U48B77F,25,-1903.9200000000092,25,0,39226.92,37323.0
U00E8E2,25,-9707.54,25,0,36908.54,27201.0
U1F2D33,25,7201.470000000001,25,0,4228.329999999999,11429.8
U0690BE,25,14056.08,25,0,23751.920000000002,37808.0
U08CDEE,25,-166.26000000000033,17,0,11535.64,11369.38
U39E782,25,0.10000000000002274,25,0,8000.0,8000.1
U3A849F,25,-436.26,7,0,2721.01,2284.75
U3D3722,25,-402.550000000002,0,0,38002.5,37599.95
U4342B5,25,200.37999999999897,1,0,8892.53,9092.91
U19CFB6,25,-7069.43,25,0,8968.449999999999,1899.02
U02033A,25,22816.97,23,1,14007.740000000002,36824.71
U053A9F,25,-1296.3199999999983,25,0,7821.649999999999,6525.33
U42CE19,25,-16339.57,19,0,16900.84,561.27
U460467,25,-619.3,25,0,2613.23,1993.93
U36FE33,25,7.05999999999981,24,0,3211.3300000000004,3218.3900000000003
U42EC58,25,-4438.0,25,0,30656.0,26218.0
U4EEB07,25,-5.990000000000009,0,0,2322.0,2316.01
U149444,25,-2501.1900000000005,23,0,4726.39,2225.2
U01D7C2,25,225.14999999999998,25,0,692.1899999999999,917.3399999999999
U18762D,24,-4374.68,10,0,5481.45,1106.77
U48884D,24,855.4800000000002,21,0,5438.030000000001,6293.51
U3A93BD,24,-8088.120000000003,23,0,8088.130000000003,0.01
U469720,24,0.0,24,0,35684.5,35684.5
U5480E9,24,1207.5100000000002,1,0,31143.01,32350.52
U43D869,24,852.4000000000001,24,0,1132.0,1984.4
U40D650,24,815.9300000000002,24,0,2105.72,2921.6500000000005
U1EF418,24,-250.5399999999991,18,0,53001.66,52751.12
U299403,24,3885.8099999999995,6,0,15421.529999999999,19307.340000000004
U3BA5D6,24,-114.5799999999994,24,0,14073.06,13958.48
U3AB755,24,-4160.81,24,0,4308.02,147.21
U277866,24,-15453.729999999996,24,0,31965.930000000008,16512.2
U179B57,24,-2029.2200000000012,24,0,29940.870000000003,27911.65
U0D1B60,24,-421.14,24,0,1279.5099999999995,858.37
U05561F,24,129.0,24,0,6147.0,6276.0
U2C8D94,24,124.30999999999995,19,0,2055.52,2179.8300000000004
U0FB4EE,24,-2942.2599999999993,24,0,26572.870000000006,23630.609999999997
