,user,trd_times,total_count,B_out,C_in,out_count,in_count
12741,UE36AC0,22,9526.079999999998,17,5,14837.04,24363.12
12742,U0CD98D,22,-3227.84,18,4,6026.360000000001,2798.52
12743,U241D72,22,179.6300000000001,16,6,6121.4400000000005,6301.07
12744,U2EC4B7,22,5.849999999998548,17,5,20061.76,20067.609999999997
12745,UC91E15,22,-1522.2000000000003,18,4,12648.66,11126.46
12746,U49FE85,22,-8824.74,14,8,13581.94,4757.2
12747,U389529,22,-260.33000000000004,15,7,5040.99,4780.66
12748,UCE747B,22,2.610000000015134,9,13,330000.0,330002.61
12749,U30F3BD,22,58.5600000000004,17,5,2899.44,2958.0
12750,U323237,22,12356.589999999998,20,2,13534.58,25891.17
12751,UE975F7,22,44.13000000000022,14,8,6045.36,6089.49
12752,U4F457D,22,-221.11999999999998,21,1,233.11999999999998,12.0
12753,UC09309,22,-101782.76999999999,14,8,103317.04,1534.27
12754,U05CF16,22,4212.139999999999,16,6,2050.62,6262.76
12755,U10DE60,22,4445.16,17,5,4783.68,9228.84
12756,U9232DE,22,-2148.8400000000006,18,4,2637.34,488.5
12757,U07D6E0,22,-8590.649999999998,21,1,8590.659999999998,0.01
12758,UEF2C66,22,-442.41000000000037,19,3,5327.96,4885.55
12759,U65BE8F,22,280.42999999999995,20,2,503.80000000000007,784.23
12760,U26959A,22,-18137.660000000003,10,12,83836.65999999999,65699.0
12761,UDE01EB,22,15133.09,9,13,52753.0,67886.09
12762,U106D6A,22,6.100000000000364,13,9,35485.4,35491.5
12763,U197D9E,22,-3543.12,18,4,5664.469999999999,2121.35
12764,U530A23,22,589.6399999999996,15,7,2876.96,3466.6
12765,U6B1173,22,3178.260000000001,18,4,5157.360000000001,8335.62
12766,U72920F,22,-1550.21,20,2,1550.49,0.28
12767,U0323B7,22,61.69000000000233,15,7,29105.0,29166.690000000002
12768,U6B29A4,22,-720.1099999999998,12,10,1297.01,576.9000000000002
12769,U5068C7,22,19972.380000000005,14,8,100017.59,119989.97
12770,UFAC17C,22,-6252.280000000002,20,2,7262.280000000002,1010.0
12771,U961D58,22,79.31,20,2,577.7,657.01
12772,UFE0383,22,45.37000000000012,18,4,6590.0,6635.37
12773,U1D79C1,22,-5.684341886080802e-14,10,12,3466.19,3466.1899999999996
12774,U879FDB,22,-51.079999999999956,15,7,6208.000000000002,6156.92
12775,UE8ACCF,22,-315.28999999999996,17,5,53152.29,52837.0
12776,U3B11F5,22,-6390.36,18,4,14120.36,7730.0
12777,UE968B0,22,-4063.920000000009,8,14,116886.81000000001,112822.89
12778,U3A2589,22,2244.34,18,4,17894.54,20138.879999999997
12779,U9C8818,22,-17583.0,8,14,126733.0,109150.0
12780,U1817C4,22,-972.4800000000001,22,0,972.4800000000001,0.0
12781,UC13A5D,22,-52884.86999999998,16,6,126348.03,73463.16
12782,U36DB82,22,1877.0000000000027,13,9,28281.9,30158.9
12783,U73ACD8,22,-295.50000000000006,18,4,2277.4999999999995,1982.0
12784,U8FAC85,22,-14977.319999999949,9,13,1688928.0,1673950.68
12785,UA21BCC,22,-9785.21,15,7,38603.380000000005,28818.170000000002
12786,U5E9E1C,22,-10818.580000000002,14,8,33539.5,22720.92
12787,U72B99C,22,24367.300000000007,18,4,10039.899999999996,34407.2
12788,UF0DF83,22,489.1099999999999,16,6,4911.38,5400.49
12789,U14439B,22,-1847.82,20,2,4744.630000000001,2896.81
12790,U36889D,22,-290.89999999999964,17,5,10366.76,10075.86
12791,U480699,22,-3267.2,19,3,4460.2,1193.0
12792,UDA3BC2,22,-1868.0800000000017,14,8,49268.08,47400.0
12793,U8BB82C,22,-2610.5699999999997,21,1,3500.8800000000006,890.31
12794,U24CB56,22,876.6699999999998,10,12,5978.11,6854.78
12795,UFD6B0E,22,-18655.25,17,5,35021.72000000001,16366.47
12796,UBABADB,22,-1999.9000000000015,11,11,41512.03,39512.130000000005
12797,UE54E19,22,-880.6200000000001,12,10,4989.620000000001,4109.0
12798,UB25470,22,-80207.21,22,0,80207.21,0.0
12799,UB93955,22,-4081.2700000000004,12,10,19393.4,15312.13
12800,U1410E2,22,526.6399999999999,19,3,5173.360000000001,5700.0
12801,U169C55,22,5263.95,11,11,21378.05,26642.0
12802,UACA85E,22,9492.48,12,10,93827.28,103319.76000000001
12803,U3C3A6F,22,-8944.860000000002,19,3,24555.860000000004,15611.0
12804,U83556F,22,-569.9200000000001,20,2,6181.730000000001,5611.8099999999995
12805,U4771EF,22,-151.79999999999995,20,2,798.8,647.0
12806,U45B9EF,22,-304.28,17,5,731.26,426.98
12807,UD9A5E4,22,-12636.519999999997,22,0,12636.519999999997,0.0
12808,UD000E3,22,-1484.72,21,1,2414.6600000000003,929.94
12809,U93E868,22,765.1900000000005,10,12,16061.0,16826.190000000002
12810,UCBFB28,22,8661.57,14,8,26879.63,35541.2
12811,U48E4A0,22,-392.79999999999995,20,2,1171.1,778.3
12812,UB86546,22,-0.23000000000004264,16,6,1844.03,1843.8
12813,U5EF89D,22,-39.21999999999987,19,3,1557.28,1518.06
12814,UE639C1,22,-16130.350000000006,18,4,296130.35,280000.0
12815,U0A05AB,22,-583.7200000000003,20,2,5489.09,4905.37
12816,UF75B35,22,-1982.2700000000002,20,2,6737.27,4755.0
12817,U2000AA,22,1190.0400000000009,13,9,33828.96,35019.0
12818,UFA79A8,22,43564.04000000001,8,14,31048.0,74612.04000000001
12819,U5416F7,22,-792.9700000000004,18,4,5742.7300000000005,4949.759999999999
12820,U27071C,22,1050.9299999999998,16,6,3992.1,5043.03
12821,U27B2CB,22,-1882.2200000000003,20,2,10342.2,8459.98
12822,U4BB88A,22,50848.98999999999,13,9,4286.24,55135.229999999996
12823,UBDA65B,22,1392.44,19,3,8051.5599999999995,9444.0
12824,UB2DF20,22,1863.7400000000002,16,6,398.3,2262.0400000000004
12825,U77B6DC,22,7685.720000000003,16,6,61846.13,69531.85
12826,U471AE5,22,1045.8000000000002,10,12,1065.07,2110.87
12827,UD8304B,22,501.53,19,3,696.8,1198.33
12828,UD648F0,22,97.0899999999998,14,8,11663.94,11761.029999999999
12829,U7FFECF,22,-9593.0,14,8,31729.149999999998,22136.149999999998
12830,U78C6E0,22,1196.5499999999993,16,6,26303.5,27500.05
12831,UA713FD,22,44870.350000000006,14,8,54309.67,99180.01999999999
12832,U76912A,22,-5547.310000000001,14,8,49928.05,44380.74
12833,U6DB074,22,8541.830000000002,21,1,2627.17,11169.0
12834,U4EC1A7,22,0.009999999999990905,15,7,2079.0,2079.01
12835,U1B44BD,22,47077.09999999999,17,5,64073.8,111150.9
12836,U3C56B5,22,-375.0,15,7,8375.0,8000.0
12837,U5002FF,22,-2471.629999999999,17,5,14530.409999999998,12058.78
12838,U1BF6BA,22,97.99999999999982,13,9,23788.170000000002,23886.17
12839,U6120CC,22,5728.01,17,5,10785.17,16513.18
12840,UDCCB0B,22,-2408.100000000001,21,1,9722.100000000002,7314.0
12841,U046C40,22,3.2999999999999474,20,2,1194.0,1197.3
12842,UF444AA,22,2064.0600000000013,19,3,16437.940000000002,18502.0
12843,U7F0BF2,22,5283.67,15,7,7030.08,12313.75
12844,UC39FDA,22,-3816.07,21,1,5243.07,1427.0
12845,U56B20B,22,-3958.88,16,6,7136.88,3178.0
12846,U1D2CBD,22,-0.8099999999994907,16,6,9344.36,9343.55
12847,U1BDBD9,22,1877.9699999999998,17,5,3495.26,5373.23
12848,UA284BD,22,0.0,9,13,10000.0,10000.0
12849,UCCBB58,22,-3517.43,22,0,3517.43,0.0
12850,U05BDBE,22,-7317.95,22,0,7317.95,0.0
12851,U7C2890,22,683.25,6,16,4125.0,4808.25
12852,UF2DF2F,22,424.1999999999998,17,5,10271.1,10695.3
12853,U07A78E,22,-7748.310000000001,17,5,15493.0,7744.689999999999
12854,UB80347,22,2.5499999999992724,18,4,17647.120000000003,17649.67
12855,U8003F2,22,-12923.0,16,6,50208.0,37285.0
12856,UD7EBEE,22,-24271.620000000003,17,5,45465.36,21193.74
12857,U772B31,22,826.8500000000004,17,5,14635.07,15461.92
12858,U41F8F1,22,-4297.9800000000005,18,4,10769.85,6471.870000000001
12859,U898B3E,22,1109.9099999999999,13,9,40490.09,41600.0
12860,UD45905,22,-996.0300000000007,19,3,15350.41,14354.38
12861,U96E7FF,22,-37.339999999999975,20,2,435.44000000000005,398.1
12862,UF9C0E2,22,-6321.219999999998,15,7,7717.699999999999,1396.48
12863,U7710DB,22,5.699999999999932,12,10,13817.840000000002,13823.54
12864,U65C728,22,-2427.4799999999996,19,3,16892.39,14464.91
12865,UD9632C,22,-265.6,17,5,1322.35,1056.75
12866,UDB17F1,22,-1492.2399999999993,18,4,10932.519999999997,9440.28
12867,U0E5B50,22,-9278.740000000002,17,5,56095.54,46816.8
12868,U88BA86,22,-4747.4,21,1,5747.4,1000.0
12869,U19B203,22,-11899.539999999999,20,2,12405.539999999999,506.0
12870,U01AD29,22,-668.2900000000004,14,8,24654.45,23986.16
12871,U068B44,22,-8986.839999999997,20,2,33036.84,24050.0
12872,UBF71D4,22,16.19000000000117,18,4,14819.64,14835.83
12873,UA641D7,22,-149.82999999999993,18,4,3500.0,3350.17
12874,U08EAFB,22,4113.3099999999995,15,7,12488.04,16601.35
12875,U0E3A06,22,-3224.0100000000007,16,6,11210.69,7986.68
12876,U930CCD,22,1522.7999999999984,15,7,8699.57,10222.369999999999
12877,U3DB525,22,405.68999999999994,18,4,2336.05,2741.74
12878,U6FEF84,22,6580.35,20,2,4880.32,11460.67
12879,U5C9C61,22,15514.64,15,7,14879.61,30394.25
12880,U5B7EAC,22,24445.940000000002,16,6,1246.48,25692.420000000002
12881,U99175F,22,34475.009999999995,14,8,56672.200000000004,91147.21
12882,U8C5789,22,-1477.2800000000007,13,9,58078.0,56600.72
12883,U662B38,22,8627.919999999998,12,10,35676.119999999995,44304.04
12884,U778B65,22,-25729.88,22,0,25729.88,0.0
12885,U904C9A,22,-45339.84,16,6,61736.0,16396.16
12886,U936C20,22,1391.5000000000002,20,2,1901.4400000000003,3292.94
12887,U147257,22,-620.6700000000003,19,3,4583.54,3962.87
12888,U40FCB4,22,-253.51000000000005,19,3,1713.1100000000004,1459.6
12889,U65A641,22,-10000.0,11,11,16686.67,6686.67
12890,U49D24D,22,20102.140000000003,14,8,30697.92,50800.06
12891,U203F0A,22,81.10999999999962,19,3,12768.239999999998,12849.349999999999
12892,UBEDB6C,22,-4781.71,20,2,5408.71,627.0
12893,U6B94FB,22,-74.40000000000055,20,2,5164.5,5090.1
12894,UFC5E15,22,196.07999999999993,14,8,4114.0,4310.08
12895,U1EAE30,22,7654.700000000001,14,8,30348.339999999997,38003.04
12896,U9F3218,22,2370.7400000000007,17,5,10247.149999999998,12617.89
12897,U88C693,22,-2010.100000000013,9,13,223350.0,221339.9
12898,U41CE51,22,-12850.25,19,3,14947.830000000002,2097.58
12899,U047661,22,-8093.459999999999,15,7,26785.579999999998,18692.120000000003
12900,U540EB7,22,1663.19,17,5,14916.820000000002,16580.010000000002
12901,UBEBEC0,22,-30554.719999999998,18,4,30664.719999999998,110.0
12902,UE07653,22,760.3300000000014,12,10,25301.32,26061.65
12903,UD14625,22,-1820.670000000002,10,12,50947.0,49126.33
12904,U21FC5F,22,48281.5,15,7,203613.5,251895.0
12905,UC79B18,22,-122.0,13,9,10432.0,10310.0
12906,UE611E8,22,5266.48,16,6,23483.0,28749.48
12907,UA59067,22,9789.500000000002,17,5,7969.05,17758.55
12908,U26EED0,22,3172.5599999999995,9,13,15600.0,18772.559999999998
12909,UB96E91,22,10895.56,19,3,43024.520000000004,53920.08
12910,U98259F,22,-650.79,17,5,1734.12,1083.33
12911,UB84B6A,22,-16589.82,21,1,16645.82,56.0
12912,U5BB1A4,22,886.8,19,3,1281.73,2168.5299999999997
12913,UA19274,22,958.98,18,4,666.02,1625.0
12914,U94451B,22,-7993.599999999999,22,0,7993.599999999999,0.0
12915,U1F5B7B,22,492.0,17,5,57608.0,58100.0
12916,UB83153,22,1798.15,15,7,6003.71,7801.860000000001
12917,UCC7198,22,5350.3600000000015,20,2,961.3999999999999,6311.76
12918,UF05146,22,5461.919999999998,17,5,75073.55,80535.47
12919,UB31E5C,22,108.87999999999978,16,6,3089.9700000000003,3198.8500000000004
12920,U69CE63,22,-184.3899999999998,14,8,8947.4,8763.01
12921,U5F82E1,22,988.55,18,4,1295.4499999999998,2284.0
12922,U22BCB6,22,887.85,16,6,421.15,1309.0
12923,U1D6172,22,136.0,16,6,15909.0,16045.0
12924,UCE59B9,22,-42214.390000000014,22,0,42214.390000000014,0.0
12925,U39FAC5,22,6076.670000000001,16,6,7649.4400000000005,13726.11
12926,U95BE37,22,-7605.62,16,6,7692.62,87.0
12927,U37F136,22,-9853.34,20,2,21053.34,11200.0
12928,U307CFE,22,-25502.88,13,9,42030.479999999996,16527.600000000002
12929,UFD1825,22,1.0,17,5,870.0,871.0
12930,U906159,22,-16036.64,14,8,49000.58,32963.94
12931,U38F089,22,282.69999999999953,19,3,8431.300000000001,8714.0
12932,UC3E164,22,3267.1899999999932,14,8,63549.34000000001,66816.53
12933,U49AB7E,22,-17687.540000000005,18,4,19993.36,2305.82
12934,U01DD02,22,-6805.060000000001,17,5,12780.060000000001,5975.0
12935,U2AB52F,22,-583.1600000000001,17,5,22422.979999999996,21839.82
12936,U2B9807,22,1989.38,11,11,2048.82,4038.2
12937,UA3060A,22,-20347.050000000003,19,3,32098.97,11751.92
12938,UC21A8A,22,24478.039999999997,19,3,26056.69,50534.729999999996
12939,U2D331D,22,-4021.57,20,2,7449.99,3428.42
12940,UC0A86A,22,-263.07000000000033,20,2,4700.04,4436.969999999999
12941,U838A49,22,-6885.050000000001,20,2,6890.68,5.630000000000001
12942,UA253DE,22,5649.429999999999,19,3,4238.41,9887.840000000002
12943,U510CF9,22,-778.0499999999993,15,7,16786.75,16008.7
12944,U9A4111,22,-191.1400000000001,16,6,2025.4000000000003,1834.26
12945,UFF4508,22,424.4200000000001,9,13,15486.5,15910.919999999998
12946,U0A53E7,22,34276.45999999999,12,10,75344.76000000001,109621.22
12947,U9A8B44,22,-3.694822225952521e-13,17,5,3444.3999999999996,3444.3999999999996
12948,U54B86D,22,36612.62000000001,13,9,31831.139999999996,68443.76000000001
12949,UB1CE32,22,-2073.2,18,4,8484.0,6410.8
12950,U815F5D,22,-1355.79,21,1,1356.1599999999999,0.37
12951,UF713DF,22,118905.68000000002,7,15,70922.39,189828.07
12952,U8DC177,22,2748.0599999999977,11,11,31620.4,34368.46000000001
12953,U315BED,22,12.079999999999927,18,4,3902.0,3914.08
12954,U89AF19,22,-1915.8600000000006,17,5,51725.86,49810.0
12955,UEFD83A,22,693.4999999999998,20,2,2244.5,2938.0
12956,UDB7088,22,2477.19,20,2,1988.46,4465.65
12957,U0A953C,22,1833.44,20,2,4166.5599999999995,6000.0
12958,U630337,22,10698.999999999995,17,5,51673.92,62372.92
12959,UE5D4D8,22,539.1800000000021,9,13,151860.01,152399.19
12960,UEDF7C7,22,10.48,13,9,11990.0,12000.48
12961,U2E3353,22,256.7799999999999,20,2,1447.2700000000002,1704.05
12962,UEBD18A,22,16.10000000000001,18,4,397.8299999999999,413.93
12963,U6E4FC1,22,6034.979999999981,15,7,4563780.0,4569814.98
12964,U859194,22,-2958.7800000000007,20,2,16610.0,13651.22
12965,U7C647D,22,16.539999999999964,18,4,2723.06,2739.6000000000004
12966,U864309,22,-5032.580000000001,22,0,5032.580000000001,0.0
12967,U32C44A,22,-3426.13,21,1,3430.9400000000005,4.81
12968,UBBDB8E,22,-16887.25,18,4,72527.5,55640.25
12969,UF542A9,22,36027.329999999994,14,8,12778.710000000001,48806.04
12970,U153114,22,-4351.84,18,4,9878.999999999998,5527.16
12971,U32C350,22,-0.5600000000004002,14,8,5507.700000000001,5507.14
12972,UA9A395,22,174.81000000000012,16,6,1013.6999999999999,1188.5100000000002
12973,U7F20A1,22,1445.0,12,10,36985.0,38430.0
12974,U82FB8F,22,-2088.37,18,4,4088.56,2000.19
12975,UEE1A4F,22,66.11999999999989,14,8,9131.77,9197.89
12976,U4451EA,22,1805.7100000000082,14,8,88249.61,90055.31999999999
12977,UC716A8,22,-6461.0099999999875,18,4,58964.67999999999,52503.67
12978,U9F8F48,22,665.5500000000001,20,2,1834.45,2500.0
12979,U6E403A,22,2655.0500000000006,19,3,7588.73,10243.78
12980,U2088C9,22,329.0799999999997,12,10,64133.05,64462.13
12981,U66D33A,22,-3438.04,20,2,7938.04,4500.0
12982,UDA9918,22,-13469.179999999998,18,4,14519.219999999998,1050.04
12983,U282794,22,17701.610000000008,10,12,197553.76,215255.37
12984,U4B41FA,22,-2770.260000000002,16,6,20463.61,17693.35
12985,U8FED10,22,0.0,19,3,54260.909999999996,54260.91
12986,U5FD899,22,138897.57,11,11,149098.0,287995.57000000007
12987,UDE848F,22,2.2737367544323206e-13,15,7,1372.02,1372.02
12988,U952CB1,22,-17798.81,20,2,20387.43,2588.62
12989,U7BFD51,22,1356.27,15,7,10269.749999999998,11626.02
12990,U1E40BC,22,15099.43,10,12,734.4,15833.83
12991,UF512BE,22,-2624.0200000000004,21,1,2723.92,99.9
12992,UC64B2A,22,2626.97,20,2,3852.81,6479.78
12993,U5922BE,22,-26426.95,14,8,76637.65999999999,50210.71
12994,U22C838,22,352.1,21,1,547.9000000000001,900.0
12995,U32DB3B,22,486.0,11,11,6182.75,6668.75
12996,U336EF2,22,-333.67999999999995,18,4,10673.68,10340.0
12997,U96F372,22,-1650.0,14,8,35756.66,34106.66
12998,UD2B8C9,22,1148.860000000001,15,7,22162.190000000002,23311.05
12999,U8B8F68,22,-20.0,11,11,120020.0,120000.0
13000,UFCA8F2,22,-3461.6199999999994,16,6,15399.210000000001,11937.59
13001,U396B48,22,-234.9999999999999,17,5,8673.09,8438.09
13002,UCA27C9,22,-8356.149999999998,16,6,23648.699999999997,15292.55
13003,UFF835D,22,-100.00000000000003,20,2,1107.82,1007.82
13004,UA9B855,22,9.409999999999982,21,1,490.59000000000003,500.0
13005,UB984C8,22,-5258.85,17,5,6384.72,1125.87
13006,UE9FC7D,22,-528.0,15,7,5450.299999999999,4922.3
13007,U8097DE,22,-535.0,19,3,1435.0,900.0
13008,U2E1C58,22,244198.11000000007,15,7,6936.660000000001,251134.77000000002
13009,U433365,22,-346.2,20,2,1262.2799999999997,916.08
13010,U7DD2FA,22,-1186.1400000000012,13,9,60086.14,58900.0
13011,UDAB35B,22,-307.8,21,1,456.19,148.39
13012,U7F0C9D,22,-7793.909999999999,8,14,14378.96,6585.05
13013,UFC8150,22,3.3599999999996544,12,10,67602.62,67605.98
13014,UB42591,22,-130682.4,20,2,154389.8,23707.4
13015,UDEC484,22,-504.0599999999997,20,2,3899.729999999999,3395.67
13016,UAA7114,22,-4407.71,18,4,8278.8,3871.09
13017,U9C32AE,22,-16522.280000000002,21,1,16522.3,0.02
13018,U203854,22,-10433.080000000002,11,11,69817.0,59383.92
13019,U5F3CAF,22,-5000.720000000001,14,8,29676.21,24675.489999999998
13020,U2F3EDC,22,-236.13999999999942,8,14,54005.46,53769.32
13021,U07A3EC,22,-2797.67,15,7,30007.61,27209.94
13022,U91EE29,22,-31002.42,18,4,57402.42,26400.0
13023,U3CEDEA,22,22522.04,17,5,45372.96,67895.0
13024,UE67209,22,-440.96999999999827,12,10,342941.8,342500.82999999996
13025,U78EFDF,22,-2185.630000000003,9,13,49774.6,47588.97
13026,UFDDB5F,22,3641.67,9,13,14420.83,18062.5
13027,UBEBEDB,22,-9187.539999999999,20,2,15564.93,6377.39
13028,UCE25A5,22,-17254.449999999997,16,6,81853.38,64598.93
13029,UB2AC34,22,19.409999999999748,10,12,8060.589999999999,8080.0
13030,U7A35A1,22,244.3100000000013,14,8,16030.0,16274.31
13031,U58048D,22,-1859.3999999999996,13,9,9263.99,7404.59
13032,U14AC30,21,76.41000000000004,11,10,4817.55,4893.96
13033,UE68992,21,-3653.44,17,4,4654.74,1001.3000000000001
13034,UD3CCF4,21,-312379.77,9,12,874209.0,561829.23
13035,U7C7B75,21,599609.85,1,20,24000.0,623609.85
13036,UD00542,21,-10.0,13,8,54010.0,54000.0
13037,U19CB2B,21,-5545.090000000001,14,7,20484.579999999994,14939.490000000002
13038,UB1D9AA,21,9936.600000000004,18,3,10506.62,20443.22
13039,UD3D1C4,21,340.0,19,2,905.0,1245.0
13040,U24F459,21,-1683.4099999999999,17,4,4470.5599999999995,2787.15
13041,U634E3F,21,1951.6100000000001,19,2,2413.58,4365.1900000000005
13042,UADD816,21,-5565.339999999999,21,0,5565.339999999999,0.0
13043,U343901,21,-968.4,15,6,2013.9,1045.5
13044,U56721F,21,-2996.1899999999996,17,4,18629.190000000002,15633.0
13045,U23DEE7,21,1375.44,14,7,3744.06,5119.5
13046,U6A9ECC,21,-3272.77,17,4,3293.5699999999997,20.8
13047,UB69D76,21,47318.639999999985,15,6,298090.2,345408.83999999997
13048,U035CC8,21,-694.9000000000005,12,9,10419.56,9724.66
13049,UBEA596,21,-978.7199999999985,15,6,24077.989999999998,23099.27
13050,U4A6663,21,0.1000000000003638,11,10,25999.9,26000.0
13051,UAF03D7,21,-3395.76,17,4,8087.76,4692.0
13052,U7FB3AB,21,-2986.0000000000005,20,1,5967.47,2981.47
13053,UBCB655,21,-680.6400000000002,19,2,6105.68,5425.04
13054,U36389A,21,-1.1199999999998909,10,11,7998.0,7996.88
13055,UAA2D4F,21,2776.6699999999996,16,5,7323.43,10100.1
13056,U0F3DE6,21,-520.3399999999999,18,3,1227.49,707.15
13057,U5A3424,21,-955.9000000000013,14,7,33055.96,32100.06
13058,U18E88A,21,-3577.74,15,6,5883.5199999999995,2305.78
13059,UC1B09D,21,236.89999999999995,10,11,5299.5,5536.400000000001
13060,U7B5E01,21,3988.490000000001,17,4,2062.32,6050.8099999999995
13061,U43F062,21,1946.5200000000016,16,5,12637.49,14584.01
13062,U5D38E7,21,2632.709999999998,9,12,33509.84,36142.55
13063,U4A09B0,21,600.7199999999997,13,8,11082.720000000001,11683.44
13064,UA30A8E,21,-13528.42,20,1,13529.76,1.34
13065,UF240A0,21,27.110000000000003,18,3,1481.7800000000002,1508.89
13066,U98B4FB,21,-21978.14,19,2,30978.14,9000.0
13067,U456141,21,1847.86,18,3,22752.14,24600.0
13068,U2B6B64,21,-107.71999999999844,11,10,24917.999999999996,24810.28
13069,U899AFB,21,2.0600000000004,12,9,13288.04,13290.1
13070,UEA4BB2,21,-11928.26,14,7,25308.67,13380.41
13071,UF56F8E,21,454.7800000000002,19,2,4815.77,5270.55
13072,UC31CC6,21,-17795.170000000002,10,11,67942.9,50147.73
13073,U069892,21,-18645.540000000023,8,13,212877.18,194231.64
13074,U3E4A36,21,-73042.95999999999,17,4,156540.6,83497.64
13075,UBC132A,21,9090.52,15,6,18575.940000000002,27666.46
13076,UE89387,21,150.39999999999964,15,6,11655.6,11806.0
13077,U74ACC8,21,-3545.0499999999997,14,7,6130.12,2585.0699999999997
13078,U2C22B0,21,-689.0299999999988,15,6,13491.869999999999,12802.84
13079,U86032E,21,-1308.3399999999997,17,4,15425.1,14116.759999999998
13080,U1CDD6D,21,-14288.91,12,9,50387.369999999995,36098.46
13081,U45B6D5,21,7564.940000000005,15,6,44731.229999999996,52296.17
13082,UE19390,21,2075.8100000000004,18,3,294.19,2370.0
13083,UDEE5B1,21,7452.980000000001,16,5,6419.239999999999,13872.220000000001
13084,U95C06F,21,-19407.770000000004,18,3,19727.800000000003,320.03
13085,U0C4973,21,-49.5299999999999,13,8,1141.68,1092.15
13086,U41FE87,21,1639.0700000000015,12,9,43347.92999999999,44987.0
13087,U680898,21,-7509.449999999992,13,8,93884.54999999999,86375.1
13088,U4F68C3,21,11996.869999999999,16,5,18867.380000000005,30864.25
13089,U5DE7E1,21,-143.0,20,1,376.1,233.1
13090,UEE474B,21,-2310.7499999999854,14,7,254359.32,252048.57
13091,U489C27,21,102.1300000000002,19,2,3329.1699999999996,3431.3
13092,U457B6C,21,-5994.619999999999,16,5,10099.679999999997,4105.0599999999995
13093,U60C125,21,-24114.42,16,5,25412.35,1297.93
13094,U779D21,21,-714.5,13,8,39508.68000000001,38794.18
13095,U125291,21,15902.899999999998,19,2,16029.099999999999,31932.0
13096,UF74F7E,21,-636.6700000000002,19,2,6138.54,5501.87
13097,U04971E,21,2229.0,12,9,7171.0,9400.0
13098,UBBAE43,21,16096.78,9,12,273.51,16370.289999999999
13099,UAA5CDC,21,-288.8900000000001,18,3,1833.18,1544.29
13100,U10D7CA,21,406.2499999999991,8,13,64532.939999999995,64939.189999999995
13101,UB37756,21,-0.6400000000012084,11,10,19559.600000000006,19558.96
13102,U9BDF9D,21,-0.8999999999999773,13,8,785.9,785.0
13103,UC001DD,21,1229.5000000000002,17,4,4452.879999999999,5682.38
13104,U8C431E,21,-4595.250000000001,20,1,5795.250000000001,1200.0
13105,U61726A,21,24.060000000000073,13,8,1086.55,1110.6100000000001
13106,U713B14,21,-4830.620000000002,18,3,36632.83,31802.21
13107,U66B166,21,-818.3399999999998,16,5,2129.17,1310.8300000000002
13108,UB04034,21,-12275.41,18,3,24860.65,12585.24
13109,U6660D1,21,-1141.620000000002,17,4,24859.620000000003,23718.0
13110,UDDED05,21,25.299999999999994,18,3,45.69999999999999,71.0
13111,U52C4A3,21,-2830.0299999999997,18,3,10431.28,7601.25
13112,U0BBACB,21,107.5,14,7,1046.13,1153.6299999999999
13113,U0B4210,21,-6636.129999999999,18,3,13886.2,7250.07
13114,U8C9D07,21,8942.59,16,5,7047.84,15990.43
13115,U284963,21,-815.54,12,9,32352.99,31537.45
13116,UE57CE8,21,34085.09999999999,13,8,7452.79,41537.89
13117,UCD5875,21,2633.66,17,4,6613.480000000001,9247.14
13118,U54DF76,21,37908.600000000006,13,8,93371.51999999999,131280.12
13119,U1DBB0E,21,16627.699999999993,19,2,2196.1800000000003,18823.88
13120,U3F113E,21,3973.1499999999996,19,2,1534.95,5508.099999999999
13121,UA726EC,21,-2999.9999999999964,11,10,54816.59,51816.590000000004
13122,UD73D6B,21,95.0,0,21,0.0,95.0
13123,UFFF623,21,215.68999999999997,18,3,1049.1799999999998,1264.87
13124,U92F7B1,21,-6030.460000000001,19,2,9030.460000000001,3000.0
13125,U8E9241,21,569.88,18,3,3305.6200000000003,3875.5
13126,UBDA94C,21,-21285.53,15,6,50317.439999999995,29031.91
13127,U06AD9D,21,-222.32999999999993,9,12,10509.59,10287.26
13128,UE7A206,21,-278.46000000000004,14,7,10999.79,10721.33
13129,U3D0918,21,-4241.029999999999,13,8,73327.5,69086.47
13130,U314858,21,-10509.29,14,7,35109.7,24600.41
13131,U0077CF,21,-476.86999999999966,15,6,3083.32,2606.4500000000003
13132,U612EB8,21,-330.95000000000164,14,7,19990.66,19659.71
13133,U745C32,21,121.41999999999996,18,3,768.09,889.51
13134,U57D6F0,21,-22166.670000000002,18,3,31730.47,9563.8
13135,UF3E2BD,21,-3172.92,17,4,4322.240000000001,1149.32
13136,UFF41D1,21,-717.5799999999999,14,7,1690.16,972.5799999999999
13137,UC69EE1,21,-798.63,17,4,2213.66,1415.03
13138,U2052A5,21,623.8799999999999,17,4,14155.92,14779.8
13139,U654215,21,-23192.739999999998,14,7,47912.97,24720.23
13140,UC789CF,21,-3043.0,17,4,12286.76,9243.76
13141,UDD3B90,21,40.0,15,6,10010.0,10050.0
13142,U53831A,21,1746.5100000000002,12,9,1085.6599999999999,2832.17
13143,U1CCCD3,21,3200.0,17,4,10933.1,14133.1
13144,UA24CE7,21,-4260.75,8,13,90400.0,86139.25000000001
13145,U5F2568,21,32432.18000000002,8,13,633008.73,665440.9099999999
13146,U5E6B05,21,-214.36,16,5,973.25,758.8900000000001
13147,U8859B6,21,-3.6300000000010186,17,4,15534.94,15531.31
