user,trd_times,total_count,B_out,C_in,out_count,in_count
U6824D6,34,-778.9000000000003,31,3,5630.860000000001,4851.96
U6F436C,34,-134.39999999999782,25,9,44461.32,44326.920000000006
U173396,34,-5492.5,32,2,5512.5,20.0
UF64A17,34,381.08000000000004,29,5,2315.31,2696.39
UDF5C95,34,267.20000000000437,24,10,306422.37,306689.57
U3E122E,34,-9874.62000000001,30,4,55404.62000000001,45530.0
UE32DEB,34,-187.7800000000001,32,2,798.61,610.8299999999999
U0AB1C4,34,-1256.56,34,0,1256.56,0.0
UED995B,34,1147.0700000000015,31,3,13310.44,14457.510000000002
U3D49A0,34,-12253.38,31,3,15818.36,3564.98
U2E65ED,34,106.62999999999982,30,4,8717.080000000002,8823.710000000001
UFFB39D,34,-4967.32,32,2,11581.099999999999,6613.78
U133CD6,34,187.60999999999947,26,8,9936.560000000007,10124.17
U03BB88,34,3359.139999999996,28,6,39560.76,42919.899999999994
UF9D3C9,34,-3429.880000000001,26,8,24701.88,21272.0
U690A88,34,-1924.6899999999998,29,5,10510.619999999999,8585.93
U8FE33D,34,-1261.6899999999987,28,6,19367.0,18105.31
U424273,34,1027.9799999999996,21,13,22668.88,23696.86
U6B20B7,34,-406.7000000000005,30,4,6088.310000000001,5681.610000000001
U497913,34,2425.3900000000003,23,11,5255.699999999999,7681.09
U8AB0F4,34,764.6400000000002,26,8,2401.07,3165.71
U226F51,34,103.16000000000004,31,3,1900.48,2003.6399999999999
U49104A,34,-2244.970000000001,32,2,102255.3,100010.33
U2FF283,34,-27476.660000000003,29,5,57296.100000000006,29819.440000000002
UC6ABB7,34,2009.8199999999997,20,14,21392.75,23402.57
UFA267A,34,285.70000000000005,30,4,1152.3000000000002,1438.0
UC3E066,34,-183.19000000000003,30,4,2127.94,1944.75
U788DA8,34,16.18999999999994,26,8,6679.099999999999,6695.29
U8503DF,34,-22055.12,23,11,112327.37,90272.25
U6D59C5,34,23.79000000000002,31,3,341.21000000000004,365.0
U32DC4A,34,63.92999999999975,29,5,5434.410000000001,5498.34
U950CE9,34,-3648.84,28,6,5144.610000000001,1495.7699999999998
UFD3E97,34,7459.199999999997,27,7,54302.350000000006,61761.55
U577785,34,2552.3500000000017,29,5,25030.529999999995,27582.88
UD53AF0,34,1002.8899999999991,31,3,52760.11000000001,53763.0
UD6FFC5,34,1755.88,31,3,3307.14,5063.0199999999995
UD0F38A,34,38111.0,16,18,89000.0,127111.0
UDBD5F9,34,-28767.500000000007,20,14,129454.21999999999,100686.72
UAA502D,34,22984.7,28,6,24977.27,47961.97
UFB0E98,34,-1877.1099999999997,28,6,11928.27,10051.16
U8A82CD,34,51.80000000000018,29,5,5998.200000000001,6050.0
UD50D2B,34,943.1900000000005,26,8,58209.87,59153.06
U4519AB,34,-21186.75,29,5,27161.05,5974.3
UC5AD80,34,831.6299999999981,29,5,11502.180000000002,12333.81
U1A51EE,34,3514.279999999999,22,12,58488.8,62003.08
U70808D,34,-65.09000000000115,22,12,30132.510000000002,30067.42
UE78EA0,34,52.399999999999935,32,2,1264.77,1317.17
U13D8B0,34,-14078.409999999994,25,9,70933.87,56855.46
U88F937,34,1365.68,25,9,7669.82,9035.5
U79FBD8,34,-12131.859999999999,32,2,15226.849999999999,3094.99
U36DC61,34,2154.310000000001,27,7,4653.320000000001,6807.63
UEE6A77,34,-5233.1,28,6,7875.920000000001,2642.82
U468037,34,-1472.8700000000001,32,2,7404.070000000001,5931.2
UE6CFF1,34,1422.4499999999991,27,7,5634.650000000001,7057.1
U6DDC8B,34,-10.329999999999927,28,6,3571.8600000000006,3561.5299999999997
UF485D0,34,5.2299999999999045,21,13,3215.78,3221.01
U99A563,34,94.21999999999969,26,8,18008.06,18102.28
UC1A7E8,34,-915.4199999999987,21,13,50521.0,49605.579999999994
UA6EB9F,34,31497.150000000005,29,5,22022.85,53520.0
U14CEA1,34,-6940.570000000007,21,13,337686.07000000007,330745.5
U301A7B,34,-12045.580000000002,34,0,12045.580000000002,0.0
U8F70E8,34,40.0,18,16,51960.0,52000.0
UAA7734,34,6966.0,27,7,1216.4,8182.4
U6AB153,34,11412.009999999998,25,9,11849.409999999998,23261.42
UB0EFED,34,49204.54,12,22,82290.51999999999,131495.06
U98FF31,34,3680.6300000000006,13,21,2365.1299999999997,6045.76
UCDEB43,34,-11364.070000000002,30,4,12969.080000000002,1605.01
U36ED13,34,-4559.030000000001,23,11,56469.89000000001,51910.85999999999
U5C2D56,34,9644.84,19,15,117962.2,127607.04
UC19E43,34,-2.1316282072803006e-14,20,14,362.68999999999994,362.69000000000005
U1007A9,34,123.82000000000033,28,6,1766.9999999999998,1890.82
UC7A35D,34,-255.93000000000015,28,6,1384.21,1128.28
U9014D7,34,-714.6899999999994,20,14,28724.710000000006,28010.02
UCC7A4F,34,-3021.5900000000024,25,9,60088.55,57066.96
U0AA515,34,4.0,17,17,31566.0,31570.0
U5B04FC,34,-3615.599999999986,19,15,200934.54,197318.94000000003
UFEEDB1,34,148.01999999999953,29,5,7932.93,8080.950000000001
U525CD3,34,6194.140000000001,21,13,7677.84,13871.98
UBC2A54,34,1265.1799999999987,31,3,5101.860000000001,6367.04
UEAFF43,34,-1699.4399999999998,31,3,8534.400000000001,6834.96
UBAA7B9,34,-2235.2,32,2,13237.25,11002.05
U98E486,34,-2771.2200000000003,31,3,7204.95,4433.73
UEC9E57,34,-42235.42000000001,31,3,89421.9,47186.479999999996
UB4C803,34,6553.2699999999995,27,7,3890.33,10443.6
UA1F694,34,-2063.0599999999995,31,3,4588.3099999999995,2525.25
U46131D,34,306.2899999999993,21,13,121193.27,121499.56
UFD4312,34,-932.9600000000005,30,4,2998.96,2066.0
U80F91C,34,6153.83,27,7,11968.730000000001,18122.559999999998
U744F5A,34,211.06,30,4,458.34000000000003,669.4
UD129CA,34,-4323.790000000001,26,8,10516.100000000002,6192.31
UB7D814,34,-13159.37,20,14,39842.27999999999,26682.91
U74D50B,34,-882.2400000000027,31,3,26069.079999999998,25186.839999999997
UCFA4FA,34,-4610.1900000000005,31,3,9724.050000000001,5113.86
U89654F,34,-684.4499999999961,29,5,74705.55000000002,74021.1
UCFE4BE,34,10492.360000000002,26,8,7128.69,17621.05
U4FFAD4,34,-277181.59,11,23,1725770.0,1448588.41
U7666D1,34,-547.3400000000003,30,4,7918.54,7371.2
U5EAB36,34,-541.5999999999977,19,15,75638.47,75096.87000000001
U6BF279,34,4728.389999999999,22,12,26010.559999999994,30738.949999999997
U61C274,34,-180.63,23,11,1994.15,1813.5200000000002
U3A3009,34,-1334.2999999999995,28,6,2769.7,1435.4
U14A747,34,-6578.610000000001,34,0,6578.610000000001,0.0
U4B4B09,34,769.9199999999994,29,5,2147.22,2917.14
U338CFC,34,-5115.78,29,5,38870.920000000006,33755.14
UA1B5C4,34,-46.82999999999993,32,2,3215.64,3168.8100000000004
U0B88A2,34,-146.0999999999999,24,10,4249.89,4103.79
UB0D7C3,34,7098.08,28,6,17515.350000000002,24613.43
UBB4260,34,2553.0099999999993,30,4,4472.09,7025.099999999999
U30E603,34,-8719.46,21,13,26079.660000000003,17360.2
U417DFE,34,-22148.160000000003,29,5,26297.89,4149.73
UD5E314,34,26948.799999999996,20,14,13861.219999999998,40810.02
UD4F495,34,-19986.53,19,15,171952.27,151965.73999999996
U3950AF,34,-1905.58,30,4,5594.3099999999995,3688.73
U8FB54C,34,5458.160000000002,29,5,13414.760000000002,18872.92
U830580,34,10345.51,29,5,14066.99,24412.5
UDD84EF,34,2166.1999999999953,30,4,23734.89,25901.09
U08E47B,34,6842.139999999992,21,13,191992.29000000004,198834.43000000002
UF1F8A4,34,-424.5599999999999,32,2,1526.1699999999998,1101.6100000000001
UFA6FE0,34,-5880.09,33,1,14880.09,9000.0
UDFB86D,34,15159.7,29,5,7661.259999999999,22820.960000000003
U104C76,34,1558.5500000002244,26,8,3104498.2399999998,3106056.79
U1A4DB0,34,235.24,32,2,2184.76,2420.0
U7F1FA9,34,-18308.989999999998,23,11,46712.66,28403.670000000006
U0DC426,34,-1830.2199999999998,13,21,9040.800000000001,7210.58
UACBAA5,34,680.0199999999998,26,8,4195.8099999999995,4875.83
UF283C0,34,-4859.689999999999,26,8,5340.969999999999,481.28000000000003
U6F9069,34,-10791.39,27,7,37307.399999999994,26516.010000000002
UEE470C,34,733.8999999999988,29,5,7777.149999999999,8511.05
U624E07,34,13016.75,25,9,86715.23999999999,99731.98999999999
UFCCFB8,34,41365.90999999998,26,8,61492.05000000001,102857.95999999999
UE307BA,34,-99.77999999999992,31,3,649.7799999999997,550.0
UDBF4ED,34,1975.409999999999,26,8,20336.64,22312.05
UBFBA20,34,-204.96000000000004,22,12,4945.66,4740.7
UDDF002,34,6342.35,22,12,18849.930000000004,25192.28
U725ABE,34,201.08000000000004,32,2,888.9,1089.98
U6806D9,34,5830.96,31,3,1805.6299999999999,7636.59
U693B29,34,1445.0,21,13,53341.34,54786.34
U4177E9,34,-123620.25999999998,25,9,165272.36999999994,41652.11
U843857,34,-4272.879999999999,24,10,8792.88,4520.0
U80544D,34,1515.3700000000003,31,3,3913.4,5428.77
U9B0A38,34,-46728.200000000004,33,1,46740.44,12.24
U226C3B,34,-315.2300000000001,29,5,1685.3799999999999,1370.1499999999999
U3742D4,34,1971.9699999999975,28,6,33108.01,35079.98
U1F302A,34,521.9500000000005,26,8,3693.6800000000003,4215.629999999999
U6FCAC3,34,-5602.190000000002,19,15,108382.0,102779.81
U20AEA8,34,33719.669999999955,16,18,2342535.31,2376254.9800000004
U460D16,34,-11.999999999999545,18,16,7720.85,7708.85
UBD1714,34,-7354.919999999999,30,4,14930.92,7576.0
U1BDDA1,34,-5031.52,19,15,133161.0,128129.48000000001
U523BF6,34,265.55,23,11,6441.83,6707.38
U3CCBEC,34,-59.719999999999345,25,9,33456.80000000001,33397.08
U775EB0,34,2299.439999999995,20,14,101588.18999999999,103887.62999999999
U1271A6,34,116.61000000000013,26,8,1770.3400000000001,1886.95
U0BA651,34,-1496.67,26,8,23530.0,22033.33
U093C86,34,0.08999999999988972,17,17,40156.76,40156.850000000006
UD7C03F,34,2613.0499999999997,18,16,5559.600000000002,8172.65
UE84C38,34,-26092.969999999998,28,6,36901.53999999999,10808.57
U28FB7A,34,-5853.170000000001,28,6,10380.35,4527.18
UF01013,34,-5553.660000000001,28,6,7669.6100000000015,2115.9500000000003
UDD6956,34,-1445.8299999999988,32,2,28315.83,26870.0
UDFA760,34,-14.0,20,14,59987.0,59973.0
U8A7F95,34,2514.2599999999993,18,16,26821.28,29335.54
U1DD19E,34,3691.0800000000563,12,22,4647650.0,4651341.08
U49421C,34,-22679.71,23,11,64003.7,41323.99
UBC3C36,34,-814.6299999999992,28,6,13184.57,12369.939999999999
U7ECCD3,34,1868.8499999999997,22,12,7585.449999999998,9454.3
UC04701,34,-25959.180000000008,20,14,52499.179999999986,26540.0
UD567BF,34,-11961.35,18,16,62744.530000000006,50783.18
U71BDBB,34,3420.3100000000018,26,8,11527.670000000002,14947.980000000001
U653ED2,34,-8625.130000000005,18,16,644128.27,635503.14
U599C17,33,14584.230000000012,27,6,60896.3,75480.53
U8E312D,33,-3010.0,30,3,6528.400000000001,3518.4
UB43412,33,-11631.279999999999,33,0,11631.279999999999,0.0
U5DF304,33,-4009.8499999999985,28,5,28959.809999999998,24949.96
UBACDB9,33,-4547.0,25,8,9436.68,4889.68
U30F56E,33,-12433.080000000002,28,5,23865.02,11431.94
UE726C9,33,-554.7700000000077,31,2,44259.770000000004,43705.0
U8762DA,33,-106.58999999999924,27,6,16410.51,16303.92
UE79C9D,33,-135.22000000000116,26,7,19356.72,19221.5
U08B60F,33,-1548.6,30,3,3743.81,2195.21
U2DCA64,33,81083.87,27,6,70257.34,151341.21000000002
U02F857,33,-1897.7399999999986,26,7,18315.159999999996,16417.42
UFCEDEE,33,424.9499999999998,25,8,14957.01,15381.96
UCA4494,33,65674.11000000002,16,17,92473.1,158147.21000000002
U60C931,33,645.3600000000008,18,15,7590.469999999999,8235.83
U559957,33,-5810.3200000000015,23,10,73579.89000000001,67769.57
U37F5A4,33,-1312.4,32,1,1612.4000000000005,300.0
U588568,33,-2086.4900000000002,29,4,10370.470000000001,8283.98
UDC853D,33,-29888.710000000006,17,16,194150.95,164262.24
U044D35,33,104.7399999999995,27,6,8080.209999999999,8184.95
U4B6078,33,5844.56,26,7,2866.6000000000004,8711.160000000002
U4A2131,33,33.50000000000001,17,16,482.0,515.5
U748B36,33,-5339.769999999994,24,9,23830.25,18490.480000000003
UEA6050,33,-1022.85,31,2,1074.0,51.15
U7502DE,33,-23479.750000000004,32,1,23480.100000000002,0.35
U3B5A12,33,-514.4799999999999,30,3,970.0299999999997,455.55
U494D5F,33,-8717.910000000002,26,7,9305.440000000002,587.53
U667A60,33,459.8700000000002,28,5,4537.92,4997.790000000001
U6CFAFE,33,222.70999999999987,25,8,2968.0400000000004,3190.75
U71BFE9,33,-631.4000000000001,27,6,11857.219999999998,11225.82
UB0BBF8,33,153.79999999999995,29,4,404.18000000000006,557.98
U61FFCA,33,-14.740000000000236,19,14,32390.960000000003,32376.219999999998
U37BA19,33,-11565.77999999991,28,5,832576.3899999999,821010.6100000001
UD35C13,33,-1403.0700000000002,28,5,6957.610000000001,5554.54
U1F3390,33,-6049.3,23,10,13478.3,7429.0
UAD282C,33,12.0,18,15,11007.170000000002,11019.17
U7BD7D9,33,-2501.1099999999997,33,0,2501.1099999999997,0.0
U4C62EA,33,687.999999999993,19,14,78604.43,79292.43000000001
U5C9289,33,4937.43,15,18,44085.3,49022.729999999996
U44BD7E,33,4167.499999999998,30,3,26211.83,30379.33
U723AFC,33,1.8189894035458565e-12,22,11,23933.42,23933.42
U7BFBDC,33,-3171.5699999999997,27,6,27736.870000000003,24565.3
U541073,33,-445.3300000000004,31,2,3645.8,3200.47
UA79D2E,33,29080.049999999996,19,14,54493.28,83573.32999999999
UAF0A1F,33,729.43,24,9,17271.56,18000.989999999998
U33564F,33,-1251.1599999999999,26,7,17145.949999999997,15894.79
U889E22,33,-295.77999999999975,28,5,10382.7,10086.92
U793AD8,33,3837.2199999999993,15,18,22198.64,26035.86
U92DC3E,33,-289.60000000000014,31,2,1789.6000000000006,1500.0
U6606EC,33,391.90000000000055,29,4,10872.800000000001,11264.7
U089D0F,33,-2061.1,26,7,8286.079999999998,6224.98
UACBFC0,33,7019.61,29,4,4775.729999999999,11795.34
U096193,33,-1378.6000000000004,27,6,6755.16,5376.5599999999995
UB2695D,33,3.4900000000000233,23,10,1263.85,1267.3400000000001
U78E304,33,21330.760000000002,20,13,88273.95,109604.70999999999
UAEBA30,33,-10559.84,29,4,69914.78000000001,59354.939999999995
UCB08F3,33,-155592.18999999965,25,8,3997792.8000000003,3842200.61
UED3FED,33,-13215.25,20,13,37962.86,24747.61
UDBD63D,33,-90073.93,22,11,400055.85000000003,309981.92000000004
U4FDD9D,33,-1510.2800000000002,27,6,11228.5,9718.22
U453256,33,3907.239999999999,28,5,30600.34,34507.58
U13825B,33,-2121.270000000003,29,4,22635.309999999994,20514.04
U0CB2AB,33,-2067.01,30,3,2622.3,555.29
UC0394E,33,-52.22000000000036,24,9,5137.200000000001,5084.98
U0784AF,33,729.6500000000001,23,10,17982.59,18712.239999999998
UA84F5A,33,-2959.0300000000007,22,11,44734.79,41775.759999999995
U508C3C,33,-201.89999999999964,23,10,15572.37,15370.47
UF6117E,33,-958.6500000000051,30,3,26187.950000000004,25229.3
U04568B,33,-688.81,27,6,4884.03,4195.219999999999
UA65B47,33,-21207.25,14,19,331142.05000000005,309934.8
U167BCC,33,40381.390000000014,19,14,13777.640000000001,54159.030000000006
UEDA20F,33,8525.009999999998,17,16,16051.380000000001,24576.389999999996
UFD13FB,33,998.0299999999997,16,17,16296.920000000002,17294.95
U596E54,33,-853.3899999999992,26,7,15977.99,15124.6
UE1BC54,33,-1126.5,29,4,2043.46,916.9599999999999
UD8DABE,33,5197.17,26,7,10315.0,15512.17
U438418,33,1768.87,25,8,4179.99,5948.860000000001
U9F9AA1,33,10051.670000000002,25,8,17852.06,27903.73
UA717FD,33,-1507.4300000000003,29,4,4713.43,3206.0
UA48200,33,-280.27,29,4,1846.1,1565.83
U3BE4AE,33,818.2699999999995,23,10,69015.5,69833.76999999999
U790FAB,33,21152.21,20,13,69807.0,90959.20999999999
UBCCE97,33,-7318.929999999999,20,13,49794.130000000005,42475.2
UB40CA3,33,-12979.81,29,4,18181.25,5201.4400000000005
U4BF154,33,-978.8800000000001,28,5,7768.77,6789.89
U165CFB,33,-59656.0,30,3,200465.4,140809.4
U80113D,33,-27738.65,26,7,49470.12,21731.47
UBF8095,33,-49863.58000000001,25,8,92500.28000000001,42636.700000000004
UDC1450,33,-3868.839999999982,16,17,400670.0,396801.16000000003
UD918E8,33,-1751.6200000000008,23,10,36991.60999999999,35239.99
UFE6DD6,33,-1416.2699999999995,30,3,1534.2699999999995,118.0
U638491,33,-13967.399999999974,18,15,313973.89999999997,300006.5
UFC653C,33,0.199999999997317,25,8,21998.799999999996,21999.0
U2DA9C1,33,3430.8100000000013,24,9,18409.190000000002,21840.0
U4D635D,33,877.4699999999998,29,4,1931.74,2809.21
UAB043E,33,-103.79999999999995,25,8,1189.2999999999997,1085.5
U2F4712,33,-7050.559999999996,26,7,61683.979999999996,54633.42
U84B51A,33,928.1499999999994,24,9,9709.61,10637.76
U4E2167,33,-1326.7599999999995,28,5,58626.76000000001,57300.0
UED9EFE,33,-2622.2299999999996,19,14,63615.32,60993.09
UF375B4,33,-278.9999999999998,26,7,2127.61,1848.61
UFDB0F9,33,0.28000000000002956,30,3,712.38,712.6600000000001
UC9F893,33,-72.43999999999983,30,3,2670.63,2598.19
U684338,33,85.84000000000006,27,6,1027.1099999999997,1112.95
U54C04A,33,-3925.390000000001,31,2,9375.389999999998,5450.0
U11D4F3,33,-5282.66,27,6,20634.1,15351.439999999999
U339B1D,33,-50.420000000000016,31,2,699.73,649.31
UE38B1B,33,2733.5200000000004,27,6,1155.4799999999996,3889.0
U6CB828,33,189.04000000000042,22,11,36769.87999999999,36958.92
UC4C213,33,967.1299999999994,30,3,1460.65,2427.7799999999997
U28EE3D,33,-2742.7300000000014,31,2,7339.8200000000015,4597.09
UFCC99C,33,257.7100000000001,29,4,2445.5,2703.21
U6BE5E9,33,-1765.9700000000005,19,14,3806.0000000000005,2040.03
UD765D2,33,-7326.54,26,7,11930.670000000002,4604.13
UF750E2,33,-23294.06,31,2,36947.23,13653.17
U749057,33,-367.19000000000017,30,3,1359.9899999999998,992.8
U1D5136,33,-94.10000000000022,21,12,6501.459999999999,6407.36
UCCBA7E,33,999.1899999999962,23,10,173385.09,174384.27999999997
U7C2E6E,33,-11467.95,23,10,39925.3,28457.35
UC5DA16,33,-83744.35000000002,32,1,83754.35000000002,10.0
UE7F7EE,33,1397.5799999999995,19,14,30316.079999999994,31713.660000000003
U81AADB,33,1856.1600000000078,29,4,106143.54000000002,107999.7
UF046C5,33,-3848.2599999999998,30,3,4954.26,1106.0
UC04075,33,-4551.859999999995,28,5,27883.59,23331.73
UBD8CDD,33,8037.429999999999,28,5,2813.6000000000004,10851.029999999999
U20F642,33,18734.379999999997,23,10,34705.21,53439.59
U926A50,33,814.3000000000001,29,4,2015.8,2830.1
U9DDB28,33,-4000.0,29,4,38000.0,34000.0
U1D0398,33,-5481.53,33,0,5481.53,0.0
U9207FD,33,0.0,17,16,20000.0,20000.0
UABC31B,33,94088.61999999998,23,10,180257.71000000002,274346.33
UC798AB,33,1458.7000000000012,28,5,10502.33,11961.029999999999
U10685B,33,30.56999999999971,25,8,15354.6,15385.169999999998
UC1740D,33,-3917.4300000000003,23,10,6111.88,2194.45
UD242B8,33,-67.83000000000118,23,10,20253.83,20186.0
U5B61A1,33,-1158.0000000000007,16,17,10282.71,9124.710000000001
U34D10C,33,0.0,16,17,50000.0,50000.0
UCC959A,33,259.2399999999998,20,13,54263.6,54522.84
U4657D2,33,1431.1499999999996,23,10,18571.32,20002.47
U14E4B1,33,720.6999999999999,29,4,1864.6800000000005,2585.38
UF44A3E,33,-3419.24,30,3,21784.239999999998,18365.0
UBA1686,33,-1270.48,28,5,3074.6499999999996,1804.1699999999998
UDBD97A,33,2943.5299999999997,25,8,14730.8,17674.33
U2EAB33,33,-3486.84,28,5,11688.84,8202.0
UB24E5B,33,-11062.0,18,15,91664.0,80602.0
UD4CE74,33,-2639.2,30,3,4104.889999999999,1465.69
U265F55,33,1284.96,20,13,6412.230000000001,7697.1900000000005
UB97C57,33,17.64,30,3,136.59999999999997,154.24
U264B64,33,-983.9400000000005,25,8,32084.809999999998,31100.87
U6C8B48,33,-21867.699999999997,30,3,35145.94000000001,13278.24
UB58266,33,2319.0299999999997,25,8,2989.3100000000004,5308.34
U157536,33,-72.2400000000001,21,12,3308.6800000000003,3236.4399999999996
U188A6A,33,-209.51999999999998,30,3,1082.78,873.26
U1D815D,33,-5471.77,30,3,15295.77,9824.0
U0FDDEA,33,-8963.67,31,2,14906.64,5942.969999999999
UD7B923,33,-3248.3200000000033,22,11,164718.8,161470.47999999998
U3F124C,33,1241.8199999999997,28,5,2024.2999999999997,3266.12
UDED5C3,33,-29991.5,10,23,232705.5,202714.0
UBFDC98,33,-25117.750000000007,30,3,51719.75000000001,26602.0
U6E41D5,33,-10096.02,24,9,44787.22,34691.2
U5BEF60,33,-24159.12,26,7,52044.86000000001,27885.74
UC343B1,33,1228.71,29,4,1152.38,2381.09
U9ECA27,33,-1703.3900000000008,28,5,3432.4200000000005,1729.0299999999997
U2AA46E,33,13620.86,26,7,85305.53,98926.39
UB58D17,33,-9524.77,30,3,16823.410000000003,7298.639999999999
U9DF70F,33,1055.84,31,2,4776.96,5832.799999999999
U4A142F,33,-128.87000000000012,24,9,11596.650000000001,11467.78
U485BBB,33,336.16999999999996,31,2,1126.93,1463.1
U90D617,33,824.5799999999999,28,5,7397.81,8222.39
U40BD6A,33,1795.7199999999998,24,9,3374.62,5170.34
UF1C90B,33,1370.5000000000007,31,2,6702.2,8072.700000000001
U5E6DCE,33,-2016.86,27,6,11940.1,9923.24
U348544,33,-614.6800000000004,18,15,14412.91,13798.23
U4E9137,33,-228.2199999999973,15,18,30630.72,30402.500000000004
U331AC0,33,1641.1400000000012,26,7,44054.66,45695.8
UFD6624,33,442.13999999999953,17,16,26633.77,27075.910000000003
UCC0A5D,33,494.8400000000007,25,8,3886.1299999999997,4380.969999999999
U53E36B,33,-9996.099999999999,15,18,21226.1,11230.0
U440787,33,45194.66,23,10,35905.34,81100.0
U13C943,33,-1770.3600000000001,31,2,7183.37,5413.01
U96CB81,33,-3276.9900000000007,27,6,36280.05,33003.06
UB76192,33,-345.7099999999991,24,9,26097.4,25751.690000000002
UFC0812,33,51789.740000000005,18,15,153324.97999999998,205114.72
U59D93A,33,-5033.370000000001,28,5,32224.000000000004,27190.630000000005
UA20EBD,33,11197.529999999999,22,11,24366.509999999995,35564.04000000001
U375835,33,-810.88,29,4,6004.3,5193.42
U8769A5,33,50350.950000000004,20,13,54851.40000000001,105202.35
U54BC90,33,5933.579999999999,21,12,26991.840000000007,32925.42
UC670F8,33,680.5099999999993,31,2,7085.660000000001,7766.17
U4CCD2B,33,17113.11999999999,27,6,15852.91,32966.03
U7B662F,33,-374.9400000000001,28,5,3862.8000000000006,3487.86
UCB1C1D,33,12821.44,26,7,10667.009999999998,23488.449999999997
U7334A5,33,-124.6200000000008,21,12,29552.0,29427.379999999997
U42A5D6,33,1300.5699999999997,19,14,5132.009999999999,6432.58
U523C2D,33,6626.359999999998,30,3,11628.679999999998,18255.04
U9BAE0A,33,632.48,28,5,2995.85,3628.33
UB423C7,33,-384.69000000000005,24,9,7280.8899999999985,6896.2
U4478A0,33,-13613.66,18,15,73357.56,59743.9
UCD6ADA,33,12360.3,20,13,25649.399999999998,38009.700000000004
U20F490,33,-4864.24,28,5,7535.95,2671.71
U308043,33,-1071.24,28,5,6820.9400000000005,5749.7
U22DB51,33,-56.13000000000102,27,6,18413.39,18357.260000000002
UFF5FC4,33,168758.34,22,11,15440.97,184199.31
U6F6BA1,33,9854.920000000006,28,5,12363.12,22218.04
U91BFD2,33,-17056.370000000003,32,1,25056.370000000003,8000.0
UA69E0B,33,414.7399999999993,31,2,8283.46,8698.2
U43B6D9,33,26171.699999999997,30,3,47828.3,74000.0
U076A89,33,-289.8299999999997,20,13,8624.31,8334.480000000001
U3BE5A7,33,2580.4400000000005,8,25,18728.21,21308.65
UAF4063,33,1089.2600000000002,25,8,1410.7800000000002,2500.0400000000004
UF96282,33,-10797.26,31,2,18621.53,7824.27
UE1BB47,33,-1004.0,31,2,1078.0,74.0
U339EA9,33,-481.04,29,4,3724.1200000000003,3243.0800000000004
UB94E31,33,-4054.5400000000027,19,14,5855.100000000002,1800.56
UC713F8,32,-23.119999999996253,27,5,10641.539999999997,10618.42
U13DA64,32,80.4,22,10,1301.3,1381.7
UE573D1,32,-4403.82,29,3,10923.330000000002,6519.51
UFE2472,32,-6776.999999999999,29,3,23198.2,16421.2
UFEDC94,32,-1104.07,29,3,3783.22,2679.15
U0B99F6,32,4855.87,18,14,17715.239999999998,22571.109999999997
U85B911,32,1924.7699999999986,18,14,58030.2,59954.97
U01AEE1,32,-1860.7999999999993,17,15,69315.8,67455.0
U947FFC,32,4.699999999999626,17,15,4221.41,4226.110000000001
U371E22,32,-480.28999999999905,25,7,19096.18,18615.89
U40006B,32,1464.5100000000002,26,6,18358.96,19823.47
UE8644A,32,-30.87999999999986,29,3,1418.25,1387.37
UFCF0A7,32,3037.27,26,6,7349.7300000000005,10387.0
U53AE93,32,32578.990000000005,20,12,192642.28,225221.27000000002
UD14DA9,32,-970.7900000000001,26,6,5903.790000000001,4933.0
U36E516,32,5.2500000000009095,26,6,42185.26000000001,42190.51
U07EF84,32,25206.45,23,9,29361.53,54567.98
UCE2248,32,-18057.630000000012,26,6,52663.42,34605.79
U68961A,32,-5637.060000000002,29,3,36346.280000000006,30709.22
U2556DB,32,-89.31000000000007,29,3,2201.1,2111.79
U748B5B,32,13743.759999999995,15,17,183209.47,196953.23
UFF42E8,32,10678.0,24,8,11277.82,21955.82
UAF6E85,32,-3.0600000000002723,21,11,8735.32,8732.26
U3C6CCD,32,-36969.079999999994,23,9,62599.77,25630.689999999995
U08FFD5,32,1353.289999999999,14,18,64304.48,65657.76999999999
U535EB5,32,-527.92,30,2,1385.92,858.0
UBC04F0,32,1064.5200000000011,26,6,10956.279999999999,12020.800000000001
U696553,32,-596.3500000000004,27,5,2117.65,1521.3
UC715E9,32,10953.67000000001,20,12,96688.80999999998,107642.48
UB06190,32,1641.1000000000013,28,4,16524.56,18165.66
U1E9999,32,-5470.879999999999,27,5,31570.879999999997,26100.0
UC6A16E,32,36436.87,15,17,16497.760000000002,52934.63
U1E50B2,32,-2462.99,20,12,99856.0,97393.01000000001
U39E250,32,-912.8999999999978,26,6,21613.670000000002,20700.77
UE24E66,32,-240.89000000000004,28,4,3051.9299999999994,2811.04
UFB3790,32,380.99999999999994,25,7,7410.3099999999995,7791.3099999999995
U9CF08F,32,1517.3799999999997,28,4,9259.6,10776.98
UB15A3F,32,-3850.2200000000003,23,9,13906.220000000001,10056.0
U145DB2,32,2065.66,23,9,2893.3700000000003,4959.03
UC14A00,32,-185.62999999999965,23,9,6516.22,6330.589999999999
UB14E89,32,5178.639999999999,29,3,1821.36,7000.0
U5D1972,32,-37277.99,17,15,43162.21,5884.219999999999
UB65354,32,-9403.78,21,11,39925.61,30521.83
UEEB43A,32,-8786.88,29,3,16351.88,7565.0
UCC8EB6,32,1898.57,28,4,1007.0999999999999,2905.67
U81B1A8,32,148.11999999999992,24,8,8381.369999999994,8529.49
UF6A785,32,-4557.200000000002,28,4,5200.500000000001,643.3
